is_draft,author_account_age_days,additions,deletions,changed_files,commits_count,body_len,created_day_of_week,created_hour,requested_reviewers_count,is_risky,total_changes,change_ratio,avg_changes_per_file,commits_per_file,title_length,is_weekend,is_business_hours,has_body,has_labels,has_milestone,has_file_extensions,author_association_encoded
0,2406,8,0,1,1,336,2,15,0,0,8,8.0,4.0,0.5,45,0,1,1,1,1,1,1
0,2082,20,32,1,2,341,2,14,0,0,52,0.6060606060606061,26.0,1.0,46,0,1,1,1,1,1,1
0,2514,35,17,3,4,512,2,13,0,0,52,1.9444444444444444,13.0,1.0,37,0,1,1,1,0,1,2
0,2514,10,7,7,3,351,2,12,0,0,17,1.25,2.125,0.375,46,0,1,1,1,0,1,2
0,4310,4,4,1,1,223,2,12,0,0,8,0.8,4.0,0.5,82,0,1,1,1,1,1,1
0,4117,2,2,1,1,113,2,8,0,0,4,0.6666666666666666,2.0,0.5,32,0,0,1,1,1,1,1
0,4830,2,3,1,1,2773,2,7,0,0,5,0.5,2.5,0.5,41,0,0,1,1,1,1,2
0,3404,9,11,3,2,959,2,4,1,1,20,0.75,5.0,0.5,38,0,0,1,1,0,1,1
0,2724,661,656,66,2,58,2,0,0,0,1317,1.0060882800608828,19.65671641791045,0.029850746268656716,26,0,0,1,1,0,1,1
0,4148,2,2,1,1,109,1,22,0,0,4,0.6666666666666666,2.0,0.5,39,0,0,1,1,1,1,2
0,3186,7,2,2,3,388,1,14,0,0,9,2.3333333333333335,3.0,1.0,43,0,1,1,1,1,1,1
0,3185,99,5,4,3,1147,1,11,1,0,104,16.5,20.8,0.6,33,0,1,1,1,1,1,1
0,4116,240,150,5,4,772,1,9,1,0,390,1.5894039735099337,65.0,0.6666666666666666,56,0,1,1,1,0,1,1
0,3185,3,3,1,1,199,1,7,0,0,6,0.75,3.0,0.5,46,0,0,1,1,0,1,1
0,3967,10,5,1,1,210,0,17,0,0,15,1.6666666666666667,7.5,0.5,27,0,1,1,1,0,1,1
0,4711,2,2,1,1,284,0,8,0,0,4,0.6666666666666666,2.0,0.5,51,0,0,1,1,0,1,1
0,4115,934,22,3,1,603,0,4,0,0,956,40.608695652173914,239.0,0.25,47,0,0,1,1,1,1,1
0,5083,6,1,1,2,384,0,2,0,0,7,3.0,3.5,1.0,68,0,0,1,1,1,1,1
0,5101,1,1,1,3,61,6,7,0,1,2,0.5,1.0,1.5,53,1,0,1,1,0,1,1
0,4114,20,7,2,3,191,6,5,0,0,27,2.5,9.0,1.0,27,1,0,1,1,0,1,1
0,1854,35,0,1,1,450,6,0,2,1,35,35.0,17.5,0.5,48,1,0,1,1,0,1,1
0,3258,2,2,1,1,860,5,10,0,0,4,0.6666666666666666,2.0,0.5,61,1,1,1,1,1,1,1
0,4826,38,10,1,2,340,5,5,0,0,48,3.4545454545454546,24.0,1.0,39,1,0,1,1,1,1,2
0,3022,14,1,2,3,479,5,2,0,0,15,7.0,5.0,1.0,44,1,0,1,1,1,1,1
0,3964,74,1,2,4,146,5,0,1,1,75,37.0,25.0,1.3333333333333333,49,1,0,1,1,0,1,1
0,4818,15,22,3,2,1393,4,22,0,0,37,0.6521739130434783,9.25,0.5,36,0,0,1,1,1,1,2
0,2536,178,53,9,21,713,4,15,0,1,231,3.2962962962962963,23.1,2.1,33,0,1,1,1,1,1,1
0,3181,29,5,3,3,556,4,14,0,1,34,4.833333333333333,8.5,0.75,21,0,1,1,1,1,1,1
0,4825,3,4,1,1,266,4,10,0,1,7,0.6,3.5,0.5,35,0,1,1,1,0,1,2
0,5099,1043,4,33,32,374,4,7,0,1,1047,208.6,30.794117647058822,0.9411764705882353,18,0,0,1,1,0,1,1
0,4112,51,17,1,1,366,4,7,0,1,68,2.8333333333333335,34.0,0.5,35,0,0,1,1,1,1,1
0,4349,2,2,1,1,368,4,7,0,0,4,0.6666666666666666,2.0,0.5,29,0,0,1,1,0,1,1
0,2459,1,1,1,1,5859,4,7,0,0,2,0.5,1.0,0.5,41,0,0,1,1,0,1,1
0,4712,0,2164,87,1,383,4,0,0,0,2164,0.0,24.59090909090909,0.011363636363636364,42,0,0,1,1,0,1,2
0,3181,1,1,1,3,138,3,23,0,0,2,0.5,1.0,1.5,33,0,0,1,1,1,1,1
0,5480,25,2,2,4,1873,3,22,0,0,27,8.333333333333334,9.0,1.3333333333333333,31,0,0,1,1,0,1,1
0,4816,30,20,1,2,371,3,21,1,0,50,1.4285714285714286,25.0,1.0,59,0,0,1,1,1,1,2
0,634,1,1,1,1,108,3,21,0,0,2,0.5,1.0,0.5,71,0,0,1,1,1,1,1
0,4142,25,77,5,3,218,3,18,0,0,102,0.32051282051282054,17.0,0.5,29,0,0,1,1,0,1,2
0,634,5,2,1,1,187,3,15,0,0,7,1.6666666666666667,3.5,0.5,76,0,1,1,1,1,1,1
0,634,4,95,4,4,330,3,14,0,1,99,0.041666666666666664,19.8,0.8,51,0,1,1,1,1,1,1
0,634,28,0,1,2,163,3,14,1,0,28,28.0,14.0,1.0,54,0,1,1,1,1,1,1
0,3963,36,35,2,1,179,3,14,0,0,71,1.0,23.666666666666668,0.3333333333333333,29,0,1,1,1,0,1,1
0,3963,1229,611,58,20,686,3,12,0,1,1840,2.008169934640523,31.1864406779661,0.3389830508474576,13,0,1,1,1,1,1,1
0,4824,120,2,1,2,212,3,11,0,1,122,40.0,61.0,1.0,27,0,1,1,1,1,1,2
0,3180,31,85,1,9,1219,3,10,0,1,116,0.36046511627906974,58.0,4.5,54,0,1,1,1,0,1,1
0,3398,6,0,1,1,244,3,8,0,0,6,6.0,3.0,0.5,63,0,0,1,1,1,1,1
0,3962,17,34,11,2,421,2,13,0,0,51,0.4857142857142857,4.25,0.16666666666666666,35,0,1,1,1,0,1,1
0,699,371,132,4,23,762,2,12,0,1,503,2.789473684210526,100.6,4.6,58,0,1,1,1,1,1,1
0,2579,17,5,2,3,710,2,9,0,0,22,2.8333333333333335,7.333333333333333,1.0,65,0,1,1,1,0,1,1
0,4823,844,0,5,24,306,2,8,0,1,844,844.0,140.66666666666666,4.0,20,0,0,1,1,1,1,2
0,4823,15,3,1,3,172,2,7,0,0,18,3.75,9.0,1.5,31,0,0,1,0,0,1,2
0,653,1,1,1,1,197,2,5,0,0,2,0.5,1.0,0.5,56,0,0,1,1,1,1,1
0,2986,2795,0,14,17,691,2,4,3,1,2795,2795.0,186.33333333333334,1.1333333333333333,12,0,0,1,1,0,1,1
0,4023,820,509,5,16,901,2,3,1,1,1329,1.607843137254902,221.5,2.6666666666666665,56,0,0,1,1,1,1,2
0,5078,125,0,1,2,306,2,2,0,0,125,125.0,62.5,1.0,78,0,0,1,1,1,1,1
0,5078,934,451,7,25,1124,1,21,0,1,1385,2.066371681415929,173.125,3.125,89,0,0,1,1,0,1,1
0,653,4,4,2,1,359,1,13,0,0,8,0.8,2.6666666666666665,0.3333333333333333,65,0,1,1,1,1,1,1
0,3178,123,0,3,6,645,1,11,0,1,123,123.0,30.75,1.5,22,0,1,1,1,0,1,1
0,3388,1,1,1,1,181,1,11,1,0,2,0.5,1.0,0.5,35,0,1,1,1,1,1,1
0,3178,0,1,1,1,124,1,9,0,0,1,0.0,0.5,0.5,46,0,1,1,1,0,1,1
0,5688,102,39,4,1,1226,1,8,0,0,141,2.55,28.2,0.2,63,0,0,1,1,0,1,1
0,499,32,7,2,13,1232,1,6,1,1,39,4.0,13.0,4.333333333333333,58,0,0,1,1,1,1,1
0,5077,3,1,2,2,1081,1,3,0,0,4,1.5,1.3333333333333333,0.6666666666666666,80,0,0,1,1,1,1,1
0,3178,1,1,1,1,142,0,21,0,0,2,0.5,1.0,0.5,48,0,0,1,1,1,1,1
0,3178,224,7,6,45,1340,0,21,1,1,231,28.0,33.0,6.428571428571429,21,0,0,1,1,1,1,1
0,5354,6,0,2,1,630,0,20,0,0,6,6.0,2.0,0.3333333333333333,83,0,0,1,1,1,1,1
0,3178,80,93,1,2,278,0,20,0,0,173,0.851063829787234,86.5,1.0,42,0,0,1,1,0,1,1
0,5477,74,2,3,5,314,0,19,0,1,76,24.666666666666668,19.0,1.25,23,0,0,1,1,1,1,1
0,3178,18,7,4,6,516,0,19,0,0,25,2.25,5.0,1.2,80,0,0,1,1,0,1,1
0,3178,2,6,1,1,158,0,18,0,0,8,0.2857142857142857,4.0,0.5,54,0,0,1,1,1,1,1
0,3020,2,2,1,1,301,0,15,0,0,4,0.6666666666666666,2.0,0.5,40,0,1,1,1,1,1,1
0,3177,42,30,4,12,820,0,12,2,0,72,1.3548387096774193,14.4,2.4,34,0,1,1,1,1,1,1
0,4108,1,7,6,1,426,0,8,0,0,8,0.125,1.1428571428571428,0.14285714285714285,77,0,0,1,1,1,1,1
0,4821,1042,227,113,31,1554,0,6,0,1,1269,4.5701754385964914,11.131578947368421,0.2719298245614035,15,0,0,1,1,1,1,2
0,2229,37,14,3,12,315,0,0,0,1,51,2.466666666666667,12.75,3.0,57,0,0,1,1,1,1,1
0,4821,808,154,10,44,810,6,22,0,1,962,5.212903225806452,87.45454545454545,4.0,41,1,0,1,1,1,1,2
0,3761,18,2,1,1,744,6,20,1,0,20,6.0,10.0,0.5,30,1,0,1,1,1,1,1
0,4107,6,7,1,4,448,6,7,0,0,13,0.75,6.5,2.0,62,1,0,1,1,1,1,2
0,4820,74,27,1,4,3160,6,7,4,1,101,2.642857142857143,50.5,2.0,39,1,0,1,1,1,1,2
0,355,1,1,1,1,209,5,20,0,0,2,0.5,1.0,0.5,31,1,0,1,1,0,1,1
0,4820,7,0,1,1,314,5,20,0,0,7,7.0,3.5,0.5,48,1,0,1,1,1,1,2
0,2208,145,152,25,5,865,5,19,0,1,297,0.9477124183006536,11.423076923076923,0.19230769230769232,46,1,0,1,1,1,1,2
0,3958,36,53,4,2,217,5,15,0,1,89,0.6666666666666666,17.8,0.4,28,1,1,1,1,0,1,1
0,2575,5,2,1,1,472,5,14,0,0,7,1.6666666666666667,3.5,0.5,59,1,1,1,1,1,1,1
0,3957,17,17,6,1,345,4,21,0,1,34,0.9444444444444444,4.857142857142857,0.14285714285714285,30,0,0,1,1,0,1,1
0,628,9,4,1,1,916,4,15,1,0,13,1.8,6.5,0.5,60,0,1,1,1,1,1,1
0,628,20,14,1,2,1169,4,13,0,1,34,1.3333333333333333,17.0,1.0,48,0,1,1,1,1,1,1
0,459,10,0,4,4,348,4,12,0,1,10,10.0,2.0,0.8,43,0,1,1,1,1,1,1
0,2452,1,1,1,1,6204,4,6,0,0,2,0.5,1.0,0.5,41,0,0,1,1,0,1,1
0,2452,1,1,1,1,3302,4,6,0,0,2,0.5,1.0,0.5,41,0,0,1,1,0,1,1
0,2529,92,26,7,9,1199,4,4,1,1,118,3.4074074074074074,14.75,1.125,53,0,0,1,1,1,1,1
0,2529,56,56,6,7,130,4,3,0,1,112,0.9824561403508771,16.0,1.0,19,0,0,1,1,0,1,1
0,4136,10,7,1,1,111,4,1,0,0,17,1.25,8.5,0.5,41,0,0,1,1,0,1,2
0,5073,30,10,1,3,237,3,23,0,1,40,2.727272727272727,20.0,1.5,87,0,0,1,1,1,1,1
0,3174,16,40,1,6,675,3,23,0,1,56,0.3902439024390244,28.0,3.0,36,0,0,1,1,1,1,1
0,5241,392,261,69,11,82,3,23,0,1,653,1.4961832061068703,9.32857142857143,0.15714285714285714,73,0,0,1,1,1,1,1
0,5072,555,506,8,15,1938,3,18,0,1,1061,1.0946745562130178,117.88888888888889,1.6666666666666667,87,0,0,1,1,1,1,1
0,4135,9,0,3,1,176,3,17,0,0,9,9.0,2.25,0.25,30,0,1,1,1,0,1,2
0,4135,0,2106,87,1,129,3,17,0,0,2106,0.0,23.931818181818183,0.011363636363636364,27,0,1,1,1,0,1,2
0,3326,2,10,2,2,128,3,14,0,0,12,0.18181818181818182,4.0,0.6666666666666666,36,0,1,1,0,0,1,1
0,3287,16,2,2,3,2568,3,14,0,0,18,5.333333333333333,6.0,1.0,41,0,1,1,1,1,1,1
0,4104,1,2,1,1,303,3,4,0,0,3,0.3333333333333333,1.5,0.5,64,0,0,1,1,1,1,1
0,2070,89,95,10,1,182,2,21,0,1,184,0.9270833333333334,16.727272727272727,0.09090909090909091,36,0,0,1,1,0,1,1
0,2527,169,2,3,5,70,2,18,1,1,171,56.333333333333336,42.75,1.25,57,0,0,1,1,1,1,1
0,3172,3,7,1,2,125,2,12,0,0,10,0.375,5.0,1.0,48,0,1,1,1,0,1,1
0,1956,1,1,1,1,253,2,8,0,0,2,0.5,1.0,0.5,37,0,0,1,1,1,1,1
0,3624,1,1,1,1,316,2,0,0,0,2,0.5,1.0,0.5,38,0,0,1,1,1,1,1
0,5070,38,19,2,1,2352,1,20,1,0,57,1.9,19.0,0.3333333333333333,32,0,0,1,1,1,1,1
0,4699,1,1,1,1,2465,1,12,0,0,2,0.5,1.0,0.5,27,0,1,1,1,0,1,1
0,4815,129,82,1,3,1414,1,5,0,1,211,1.5542168674698795,105.5,1.5,26,0,0,1,1,1,1,2
0,2068,31,13,3,10,774,1,2,0,1,44,2.2142857142857144,11.0,2.5,15,0,0,1,1,1,1,1
0,5070,63,33,1,1,373,1,2,2,0,96,1.8529411764705883,48.0,0.5,84,0,0,1,1,1,1,1
0,2526,18,8,1,4,648,1,2,0,1,26,2.0,13.0,2.0,38,0,0,1,1,1,1,1
0,3171,55,17,6,3,1293,0,23,0,0,72,3.0555555555555554,10.285714285714286,0.42857142857142855,26,0,0,1,1,1,1,1
0,4015,16,7,2,1,363,0,21,0,0,23,2.0,7.666666666666667,0.3333333333333333,45,0,0,1,1,1,1,2
0,4132,4,0,1,1,1078,0,18,0,0,4,4.0,2.0,0.5,53,0,0,1,1,1,1,2
0,4814,564,0,3,8,650,0,7,0,1,564,564.0,141.0,2.0,11,0,0,1,1,0,1,2
0,5470,452,0,4,18,1043,0,7,2,1,452,452.0,90.4,3.6,38,0,0,1,1,0,1,1
0,2525,297,20,4,17,1036,0,2,0,1,317,14.142857142857142,63.4,3.4,35,0,0,1,1,1,1,1
0,4132,297,148,14,2,523,6,23,1,1,445,1.9932885906040267,29.666666666666668,0.13333333333333333,33,1,0,1,1,1,1,2
0,4132,18,14,1,1,808,6,21,0,0,32,1.2,16.0,0.5,60,1,0,1,1,1,1,2
0,4131,5,4,1,3,131,6,20,0,0,9,1.0,4.5,1.5,33,1,0,1,1,1,1,2
0,3416,139,30,2,3,2785,6,1,2,1,169,4.483870967741935,56.333333333333336,1.0,42,1,0,1,1,1,1,2
0,2524,19,0,1,5,14,5,23,0,0,19,19.0,9.5,2.5,26,1,0,1,1,1,1,1
0,2523,12,5,1,5,285,5,17,3,0,17,2.0,8.5,2.5,28,1,1,1,1,1,1,1
0,5876,2087,181,17,1,3380,5,16,0,1,2268,11.467032967032967,126.0,0.05555555555555555,75,1,1,1,1,1,1,1
0,3385,16,10,1,1,337,4,23,0,1,26,1.4545454545454546,13.0,0.5,50,0,0,1,1,1,1,1
0,4812,139,17,6,12,1910,4,21,0,1,156,7.722222222222222,22.285714285714285,1.7142857142857142,49,0,0,1,1,1,1,2
0,4244,72,0,1,1,287,4,16,0,1,72,72.0,36.0,0.5,98,0,1,1,1,0,1,1
0,3168,4,4,1,2,190,4,16,0,1,8,0.8,4.0,1.0,47,0,1,1,1,1,1,1
0,2445,1,1,1,1,18262,3,23,0,1,2,0.5,1.0,0.5,50,0,0,1,1,0,1,1
0,3243,147,9,4,4,2184,3,21,0,1,156,14.7,31.2,0.8,30,0,0,1,1,1,1,1
0,5466,53,0,1,5,25,3,17,0,1,53,53.0,26.5,2.5,36,0,1,1,1,1,1,1
0,5466,3,3,1,1,712,3,17,0,1,6,0.75,3.0,0.5,43,0,1,1,1,1,1,1
0,3383,10,0,1,1,183,3,1,1,1,10,10.0,5.0,0.5,61,0,0,1,1,0,1,1
0,9,5,0,1,1,120,2,21,0,0,5,5.0,2.5,0.5,40,0,0,1,1,0,1,1
0,3592,1,1,1,1,354,4,11,0,0,2,0.5,1.0,0.5,42,0,1,1,0,0,1,2
0,3591,7,20,1,1,0,3,22,0,0,27,0.3333333333333333,13.5,0.5,33,0,0,0,0,0,1,2
0,2687,1,1,1,1,0,2,9,0,0,2,0.5,1.0,0.5,38,0,1,0,0,0,1,2
0,3589,290,0,3,2,555,1,19,0,0,290,290.0,72.5,0.5,15,0,0,1,0,0,1,2
0,3589,2,2,2,1,162,1,18,0,0,4,0.6666666666666666,1.3333333333333333,0.3333333333333333,35,0,0,1,0,0,1,2
0,3589,148,107,14,1,145,1,13,0,0,255,1.3703703703703705,17.0,0.06666666666666667,48,0,1,1,0,0,1,2
0,3589,109,62,11,1,260,1,13,0,0,171,1.7301587301587302,14.25,0.08333333333333333,28,0,1,1,0,0,1,2
0,3589,656,172,26,1,608,1,11,0,0,828,3.791907514450867,30.666666666666668,0.037037037037037035,50,0,1,1,0,0,1,2
0,1464,105,45,2,1,751,1,3,0,1,150,2.282608695652174,50.0,0.3333333333333333,55,0,0,1,0,0,1,0
0,3685,34,31,3,1,155,0,16,0,0,65,1.0625,16.25,0.25,18,0,1,1,0,0,1,2
0,2686,973,743,14,6,1033,0,15,0,1,1716,1.3077956989247312,114.4,0.4,16,0,1,1,0,0,1,2
0,2685,421,528,14,3,241,0,15,0,1,949,0.7958412098298677,63.266666666666666,0.2,37,0,1,1,0,0,1,2
0,1904,44,2,1,1,461,5,14,0,0,46,14.666666666666666,23.0,0.5,53,1,1,1,0,0,1,1
0,5879,5,5,1,1,397,5,8,0,0,10,0.8333333333333334,5.0,0.5,56,1,0,1,0,0,1,1
0,1460,2,2,8,1,111,3,7,0,0,4,0.6666666666666666,0.4444444444444444,0.1111111111111111,34,0,0,1,0,0,1,0
0,1490,19,0,3,2,110,2,22,0,0,19,19.0,4.75,0.5,50,0,0,1,0,0,1,1
0,2681,61,65,4,1,332,2,17,0,0,126,0.9242424242424242,25.2,0.2,35,0,1,1,0,0,1,2
0,3545,64,26,1,4,827,0,1,0,1,90,2.3703703703703702,45.0,2.0,63,0,0,1,1,0,1,1
0,1250,1,1,1,1,1288,5,23,0,1,2,0.5,1.0,0.5,44,1,0,1,1,0,1,1
0,448,157,93,5,2,952,5,6,0,1,250,1.6702127659574468,41.666666666666664,0.3333333333333333,35,1,0,1,1,0,1,0
0,1439,24,14,4,1,1270,4,4,0,1,38,1.6,7.6,0.2,79,0,0,1,1,0,1,0
0,1294,3,3,2,2,54,4,3,0,1,6,0.75,2.0,0.6666666666666666,62,0,0,1,0,0,1,1
0,2845,1,1,1,1,0,3,17,0,0,2,0.5,1.0,0.5,50,0,1,0,0,0,1,1
0,1438,2,2,3,1,493,3,0,0,0,4,0.6666666666666666,1.0,0.25,34,0,0,1,0,0,1,0
0,3538,6,1,1,1,626,6,14,0,1,7,3.0,3.5,0.5,64,1,1,1,0,0,1,1
0,3472,3,3,2,2,235,4,21,0,1,6,0.75,2.0,0.6666666666666666,57,0,0,1,0,0,1,1
0,1883,5,5,5,2,132,4,12,0,1,10,0.8333333333333334,1.6666666666666667,0.3333333333333333,9,0,1,1,0,0,1,1
0,2654,8,11,2,1,65,4,11,0,1,19,0.6666666666666666,6.333333333333333,0.3333333333333333,55,0,1,1,0,0,1,2
0,2654,19,25,2,1,348,4,10,0,1,44,0.7307692307692307,14.666666666666666,0.3333333333333333,33,0,1,1,0,0,1,2
0,3557,18,0,3,1,261,4,10,0,0,18,18.0,4.5,0.25,22,0,1,1,0,0,1,2
0,3556,294,3,2,1,122,3,16,0,0,297,73.5,99.0,0.3333333333333333,37,0,1,1,0,0,1,2
0,2653,6,1,2,1,15,3,14,0,0,7,3.0,2.3333333333333335,0.3333333333333333,33,0,1,1,0,0,1,2
0,3555,680,322,51,1,4486,2,10,0,1,1002,2.1052631578947367,19.26923076923077,0.019230769230769232,20,0,1,1,1,0,1,2
0,3555,15,362,12,1,124,2,10,0,1,377,0.04132231404958678,29.0,0.07692307692307693,28,0,1,1,1,0,1,2
0,3554,9,9,2,1,53,1,13,0,0,18,0.9,6.0,0.3333333333333333,12,0,1,1,0,0,1,2
0,1961,3,4,1,2,115,1,12,0,0,7,0.6,3.5,1.0,42,0,1,1,0,0,1,1
0,3552,21,10,4,1,158,6,11,0,0,31,1.9090909090909092,6.2,0.2,72,1,1,1,0,0,1,2
0,3552,9,9,7,2,0,6,11,0,0,18,0.9,2.25,0.25,44,1,1,0,0,0,1,2
0,3552,260,239,15,1,248,6,11,0,0,499,1.0833333333333333,31.1875,0.0625,33,1,1,1,0,0,1,2
0,3530,103,45,12,7,1179,5,20,0,1,148,2.239130434782609,11.384615384615385,0.5384615384615384,50,1,0,1,1,0,1,1
0,3529,1,1,1,1,478,4,2,0,0,2,0.5,1.0,0.5,33,0,0,1,0,0,1,1
0,1233,26,4,2,2,3091,3,18,0,0,30,5.2,10.0,0.6666666666666666,55,0,0,1,0,0,1,1
0,2865,1,1,1,1,739,2,23,0,0,2,0.5,1.0,0.5,53,0,0,1,1,0,1,1
0,3548,11,8,2,1,117,2,13,0,0,19,1.2222222222222223,6.333333333333333,0.3333333333333333,27,0,1,1,0,0,1,2
0,2827,7,6,3,1,465,1,19,0,1,13,1.0,3.25,0.25,11,0,0,1,0,0,1,1
0,3547,53,0,3,1,320,1,14,0,1,53,53.0,13.25,0.25,22,0,1,1,0,0,1,2
0,2644,50,32,4,1,0,1,13,0,0,82,1.5151515151515151,16.4,0.2,11,0,1,0,0,0,1,2
0,3547,29,8,3,1,547,1,9,0,0,37,3.2222222222222223,9.25,0.25,57,0,1,1,0,0,1,2
0,3547,2,314,4,1,1726,1,8,0,1,316,0.006349206349206349,63.2,0.2,16,0,0,1,1,0,1,2
0,430,2,2,1,1,76,0,19,0,0,4,0.6666666666666666,2.0,0.5,37,0,0,1,0,0,1,0
0,4480,70,87,14,4,1449,0,16,0,1,157,0.7954545454545454,10.466666666666667,0.26666666666666666,58,0,1,1,1,0,1,1
0,2643,3,0,3,1,288,0,14,0,0,3,3.0,0.75,0.25,62,0,1,1,1,0,1,2
0,3546,14,13,1,1,1660,0,13,0,0,27,1.0,13.5,0.5,34,0,1,1,0,0,1,2
0,3546,8,9,2,1,0,0,13,0,0,17,0.8,5.666666666666667,0.3333333333333333,38,0,1,0,0,0,1,2
0,3546,2,2,1,1,185,0,11,0,0,4,0.6666666666666666,2.0,0.5,38,0,1,1,0,0,1,2
0,3546,30,16,1,1,32,0,10,0,0,46,1.7647058823529411,23.0,0.5,64,0,1,1,0,0,1,2
0,3546,21,21,12,1,132,0,9,0,0,42,0.9545454545454546,3.230769230769231,0.07692307692307693,55,0,1,1,0,0,1,2
0,429,281,243,64,1,675,6,20,0,0,524,1.151639344262295,8.061538461538461,0.015384615384615385,78,1,0,1,0,0,1,0
0,2346,27,15,4,2,340,6,6,1,1,42,1.6875,8.4,0.4,52,1,0,1,1,0,1,1
0,3328,6,2,3,4,890,5,16,0,0,8,2.0,2.0,1.0,25,1,1,1,1,0,1,1
0,2346,22,2,2,3,625,5,15,0,0,24,7.333333333333333,8.0,1.0,63,1,1,1,0,0,1,1
0,1132,45,6,6,6,781,4,15,0,0,51,6.428571428571429,7.285714285714286,0.8571428571428571,54,0,1,1,1,0,1,1
0,3543,8,1,1,1,111,4,13,0,0,9,4.0,4.5,0.5,44,0,1,1,1,0,1,2
0,3542,102,57,7,2,3932,4,8,1,1,159,1.7586206896551724,19.875,0.25,40,0,0,1,1,0,1,2
0,2640,6,12,1,1,105,3,16,0,1,18,0.46153846153846156,9.0,0.5,52,0,1,1,1,0,1,2
0,2639,25,14,4,2,641,3,10,0,1,39,1.6666666666666667,7.8,0.4,26,0,1,1,1,0,1,2
0,1416,107,5,6,5,3221,2,1,0,1,112,17.833333333333332,16.0,0.7142857142857143,35,0,0,1,1,0,1,0
0,2638,48,14,6,1,458,1,20,0,0,62,3.2,8.857142857142858,0.14285714285714285,53,0,0,1,1,0,1,2
0,2637,1,1,2,1,0,1,13,0,0,2,0.5,0.6666666666666666,0.3333333333333333,33,0,1,0,1,0,1,2
0,2637,13,7,2,1,187,1,13,0,0,20,1.625,6.666666666666667,0.3333333333333333,58,0,1,1,1,0,1,2
0,3540,24,11,5,1,290,1,10,0,0,35,2.0,5.833333333333333,0.16666666666666666,69,0,1,1,1,0,1,2
0,2637,46,46,1,1,16,1,10,0,0,92,0.9787234042553191,46.0,0.5,27,0,1,1,1,0,1,2
0,3540,39,11,6,1,187,1,9,0,0,50,3.25,7.142857142857143,0.14285714285714285,33,0,1,1,1,0,1,2
0,3540,22,5,3,1,1335,1,9,0,0,27,3.6666666666666665,6.75,0.25,72,0,1,1,1,0,1,2
0,3540,4,4,2,1,179,1,8,0,0,8,0.8,2.6666666666666665,0.3333333333333333,11,0,0,1,0,0,1,2
0,2637,14,2,5,1,200,0,22,0,1,16,4.666666666666667,2.6666666666666665,0.16666666666666666,32,0,0,1,1,0,1,2
0,2636,119,30,7,3,701,0,14,0,1,149,3.838709677419355,18.625,0.375,54,0,1,1,1,0,1,2
0,2636,11,1,3,1,182,0,9,1,0,12,5.5,3.0,0.25,47,0,1,1,1,0,1,2
0,1415,62,17,3,2,10,0,8,0,1,79,3.4444444444444446,19.75,0.5,56,0,0,1,1,0,1,0
0,1864,29,2,3,6,49,0,3,0,1,31,9.666666666666666,7.75,1.5,56,0,0,1,1,0,1,1
0,4756,7,1,1,2,573,6,19,0,1,8,3.5,4.0,1.0,25,1,0,1,1,0,1,1
0,2599,9,9,2,1,144,5,13,0,1,18,0.9,6.0,0.3333333333333333,21,1,1,1,1,0,1,1
0,1413,4060,2594,56,7,2318,5,8,0,1,6654,1.5645472061657033,116.73684210526316,0.12280701754385964,13,1,0,1,1,0,1,0
0,1412,8,21,3,1,536,4,5,0,1,29,0.36363636363636365,7.25,0.25,50,0,0,1,1,0,1,0
0,3535,0,0,1,1,70,3,9,0,0,0,0.0,0.0,0.5,34,0,1,1,0,0,0,2
0,1219,151,18,3,5,4345,2,23,0,1,169,7.947368421052632,42.25,1.25,35,0,0,1,1,0,1,1
0,418,8,8,2,1,178,2,23,0,0,16,0.8888888888888888,5.333333333333333,0.3333333333333333,19,0,0,1,0,0,1,0
0,2732,2,1,1,3,70,2,18,0,1,3,1.0,1.5,1.5,25,0,0,1,1,0,1,1
0,3868,42,11,2,4,245,2,17,0,1,53,3.5,17.666666666666668,1.3333333333333333,43,0,1,1,1,0,1,1
0,2814,1,0,1,1,119,2,16,0,1,1,1.0,0.5,0.5,36,0,1,1,1,0,1,1
0,2631,47,24,1,2,61,2,14,0,0,71,1.88,35.5,1.0,23,0,1,1,0,0,1,2
0,1454,12,11,1,2,100,1,20,0,0,23,1.0,11.5,1.0,29,0,0,1,0,0,1,1
0,3865,16,2,2,3,525,6,16,0,1,18,5.333333333333333,6.0,1.0,45,1,1,1,1,0,1,1
0,1849,46,0,2,5,135,6,5,0,1,46,46.0,15.333333333333334,1.6666666666666667,56,1,0,1,1,0,1,1
0,1849,1,1,1,1,292,6,4,0,0,2,0.5,1.0,0.5,35,1,0,1,0,0,1,1
0,2253,130,28,3,7,430,5,19,1,1,158,4.482758620689655,39.5,1.75,54,1,0,1,1,0,1,1
0,3529,64,26,6,1,643,4,17,0,1,90,2.3703703703703702,12.857142857142858,0.14285714285714285,17,0,1,1,0,0,1,2
0,1854,16,0,1,1,53,3,13,0,1,16,16.0,8.0,0.5,66,0,1,1,1,0,1,1
0,2391,67,5,4,7,644,3,9,0,1,72,11.166666666666666,14.4,1.4,37,0,1,1,1,0,1,1
0,2625,36,23,4,2,22,2,20,0,0,59,1.5,11.8,0.4,13,0,0,1,0,0,1,2
0,3527,2,13,10,1,131,2,17,0,0,15,0.14285714285714285,1.3636363636363635,0.09090909090909091,52,0,1,1,0,0,1,2
